Unnamed: 0,GRAPH_IDX,NUM_NODES,LOG_NUM_EDGES,IS_CONNECTED,LOGRATIO_EDGETONODES,DENSITY,LOG_CHROMATIC_NUM,NORM_MIS,GRAPH_ASSORTATIVITY,SPECTRAL_GAP,LOG_LARGESTEIGVAL,LOG_SECONDLARGESTEIGVAL,LOG_SMALLESTEIGVAL,MIN_ECC,MAX_ECC,LOGRATIO_MAXMINECC,GIRTH,TRANSITIVITY,CALCULATED_RATIO,percent_cut,percent_positive_lower_triangular,percent_close1_lower_triangular,percent_close3_lower_triangular,expected_costGW_over_sdp_cost,std_costGW_over_sdp_cost
19,graph_19,100,8.050065422915965,1,-2.5194899675203377,0.6331313131313131,3.8918202981106265,0.52,-0.5441289,0.3929163923680792,(0.43701533338934+0j),(0.14424182471535696+0j),(-0.22460556658773945+0j),1,2,0.6931471805599453,3,0.7218728554225707,0.8653079308817013,0.7201659436062597,0.2558,0.99,0.9894,0.9999277504398943,0.0019524301074767
20,graph_20,100,7.707062655370473,1,-2.56303304955479,0.4492929292929293,3.688879454113936,0.61,-0.59716527,0.3221190467255672,(0.4730150771957374+0j),(0.24897232395720126+0j),(-0.396093694524614+0j),1,2,0.6931471805599453,3,0.6370410601781447,0.8665458937198067,0.7446043522945758,0.2551,0.99,0.9891,0.9990983819858364,0.0155560043134189
21,graph_21,100,7.867488568699128,1,-2.542431289010272,0.5274747474747474,3.7612001156935615,0.58,-0.58001238,0.344752715434135,(0.4614755260353398+0j),(0.21644946560975942+0j),(-0.29356630063512956+0j),1,2,0.6931471805599453,3,0.6727749286453417,0.8681092220504895,0.7433932790674174,0.2398,0.99,0.9892,0.9995734921647084,0.0095905037159618
22,graph_22,100,8.035926369891792,1,-2.521247901609511,0.6242424242424243,3.970291913552122,0.48,-0.54116338,0.4086761439062052,(0.4348254659509807+0j),(0.1275285401804397+0j),(-0.28106862883887523+0j),1,2,0.6931471805599453,3,0.722200148336512,0.8692515779981965,0.7177988111445567,0.2514,0.9899,0.982,0.9983835305942542,0.0246497751638638
23,graph_23,100,8.049427057110695,1,-2.519569270120267,0.6327272727272727,3.8918202981106265,0.52,-0.5487291,0.4014819584593061,(0.440052197050702+0j),(0.1408972184919674+0j),(-0.2227150669360788+0j),1,2,0.6931471805599453,3,0.7192636480147754,0.8706401766004415,0.7232598529538868,0.2491,0.9896,0.9799,0.9906505415448073,0.0703409076920487
24,graph_24,100,7.578145472419466,1,-2.5799016768987832,0.3949494949494949,3.6375861597263857,0.63,-0.61597498,0.3263368131317123,(0.4882783273738759+0j),(0.2648009168814214+0j),(-0.4792963709652249+0j),1,2,0.6931471805599453,3,0.6033674860999405,0.8723549488054607,0.7493605767188148,0.2485,0.99,0.9899,1.0000000494981027,0.0
25,graph_25,100,8.047509510981422,1,-2.5198075199425523,0.6315151515151515,3.951243718581428,0.49,-0.53944682,0.3948845585357523,(0.43369427944128214+0j),(0.1380757622874706+0j),(-0.2412357512527127+0j),1,2,0.6931471805599453,3,0.7241697977317494,0.8763944667559126,0.7168905563357564,0.2529,0.99,0.99,0.9997407946733996,0.006004785989172
26,graph_26,100,7.612336837167746,1,-2.57539998672296,0.4086868686868687,3.6635616461296463,0.62,-0.60903344,0.3197719411455622,(0.4819913442122871+0j),(0.26199791107234444+0j),(-0.44426767313673216+0j),1,2,0.6931471805599453,3,0.6175390381011867,0.8767303889255109,0.7498764973031679,0.2509,0.99,0.99,0.9995318694975638,0.0111320162418636
27,graph_27,100,7.8407064517494,1,-2.5458412470438097,0.5135353535353535,3.784189633918261,0.57,-0.57686464,0.3425947970498795,(0.45893595041760177+0j),(0.21494568130093686+0j),(-0.33761144494547674+0j),1,2,0.6931471805599453,3,0.6673334560067431,0.8769395398608881,0.7352479009208064,0.2602,0.9899,0.9785,0.9986526677798084,0.0250699228383909
28,graph_28,100,7.781973234434385,1,-2.5533602508515383,0.4842424242424242,3.784189633918261,0.57,-0.57881722,0.3231294236360307,(0.4600835579992007+0j),(0.23196606141961976+0j),(-0.394343395935346+0j),1,2,0.6931471805599453,3,0.6606415924894334,0.8793796668581275,0.7264294630480632,0.2474,0.99,0.9751,0.9961795161579664,0.0440989336570066
29,graph_29,100,7.8156105320351905,1,-2.54904710206499,0.5008080808080808,3.7612001156935615,0.58,-0.58021281,0.3217876073595493,(0.46106734630492907+0j),(0.2342639188185361+0j),(-0.37152400214034315+0j),1,2,0.6931471805599453,3,0.66221446974273,0.8798235942668137,0.7317466737071081,0.2523,0.99,0.99,0.9999999977288198,0.0
30,graph_30,100,7.701200180857446,1,-2.563794001630728,0.4466666666666666,3.6635616461296463,0.62,-0.6090929,0.3255558253290125,(0.4811718225018714+0j),(0.25651135356580446+0j),(-0.3889309530921609+0j),1,2,0.6931471805599453,3,0.6270622497269749,0.8804086538461539,0.75260072658652,0.2256,0.99,0.9899,0.9999812461064164,0.0005888315369181
31,graph_31,100,7.659642954564682,1,-2.5692048149975784,0.4284848484848484,3.688879454113936,0.6,-0.60660351,0.3264964268844303,(0.48020251596116903+0j),(0.2545687965397988+0j),(-0.43181697635183036+0j),1,2,0.6931471805599453,3,0.6215652200896805,0.8809073724007561,0.7482319955912761,0.2429,0.99,0.9897,0.9998418004794044,0.0046675666942372
32,graph_32,100,7.687538766201629,1,-2.565569510110234,0.4406060606060606,3.6635616461296463,0.62,-0.61088451,0.3231589907980159,(0.4829135280324435+0j),(0.2605401057595816+0j),(-0.42206828849696204+0j),1,2,0.6931471805599453,3,0.6197097360899744,0.8809234507897934,0.7546999479523581,0.2547,0.9899,0.9675,0.9988921106717292,0.0177943525259561
33,graph_33,100,8.248529124800218,1,-2.495135289439683,0.7721212121212121,4.204692619390966,0.33,-0.40764896,0.2900276202882439,(0.3427504034036445+0j),(0.11224726310431916+0j),(-0.21111198170933426+0j),1,2,0.6931471805599453,3,0.8369950729472211,0.8835390946502057,0.6358578360754886,0.2393,0.99,0.9728,0.9974728308225456,0.0383623223323136
34,graph_34,100,7.546974117516527,1,-2.584023482197465,0.3828282828282828,3.688879454113936,0.61,-0.61717659,0.3456978761386184,(0.490569455906479+0j),(0.2527397436477859+0j),(-0.5204391712861944+0j),1,2,0.6931471805599453,3,0.6021410925061762,0.8839541547277937,0.7379230526623055,0.2566,0.9896,0.9794,0.9902220144482085,0.0560738889397072
35,graph_35,100,8.055475141757274,1,-2.518818183916052,0.6365656565656566,3.9318256327243257,0.49,-0.54184267,0.409717874056829,(0.4352223573029818+0j),(0.12715124499525005+0j),(-0.24028082807574455+0j),1,2,0.6931471805599453,3,0.724511726275591,0.8839876488751655,0.7195332559125571,0.2462,0.99,0.98,0.993972304040637,0.0567739278488402
36,graph_36,100,7.698936199813447,1,-2.5640880225412377,0.4456565656565656,3.58351893845611,0.65,-0.61516402,0.3320843888783227,(0.48566604250236817+0j),(0.257098694798485+0j),(-0.39944965970099217+0j),1,2,0.6931471805599453,3,0.6184678642248921,0.8857486470234516,0.7538531297605602,0.2613,0.99,0.9886,0.9991521321417972,0.0156797286306633
37,graph_37,100,8.129764445794171,1,-2.5096382363051624,0.6856565656565656,4.060443010546419,0.42,-0.47976064,0.3299734095461812,(0.3922646536289812+0j),(0.14007148105027534+0j),(-0.27750121251285015+0j),1,2,0.6931471805599453,3,0.7778362939528017,0.8868995633187773,0.6747198564205842,0.2641,0.9899,0.9801,0.9976496966860776,0.0361485368766339
38,graph_38,100,8.2482674474469,1,-2.495167014066,0.7719191919191919,4.23410650459726,0.32,-0.39876359,0.2767586555896568,(0.3366701455323134+0j),(0.11646522933559374+0j),(-0.23402150152521004+0j),1,2,0.6931471805599453,3,0.8422031898875003,0.8896265560165975,0.6307917390783278,0.2444,0.99,0.9661,0.9943706231517891,0.0576364649526146
39,graph_39,100,8.249575150000199,1,-2.495008483937189,0.7729292929292929,4.189654742026425,0.34,-0.4109789,0.2906705237040226,(0.34495738364325085+0j),(0.11445236033667532+0j),(-0.20261003767490526+0j),1,2,0.6931471805599453,3,0.8353761804977466,0.8900287238407879,0.6369576760429609,0.2553,0.99,0.9896,0.999999971875106,0.0
40,graph_40,100,7.869019376499023,1,-2.542236734054362,0.5282828282828282,3.80666248977032,0.55,-0.57219692,0.3317703088789734,(0.45573544488827433+0j),(0.2195873869920425+0j),(-0.3348095418021215+0j),1,2,0.6931471805599453,3,0.6737891251663993,0.8914405010438413,0.7326958829347028,0.2494,0.99,0.989,0.9999917881647008,0.0002639412580263
41,graph_41,100,8.013343181386672,1,-2.5240621360315463,0.6103030303030303,3.8918202981106265,0.48,-0.56105665,0.4273353564272348,(0.448163910224321+0j),(0.12936012538656458+0j),(-0.25181496349371835+0j),1,2,0.6931471805599453,3,0.7037199005111106,0.8920505871725384,0.732952843203898,0.2435,0.99,0.977,0.9945599926001686,0.0515949502191771
42,graph_42,100,8.077136638538454,1,-2.516132752679757,0.6505050505050505,3.951243718581428,0.48,-0.51563971,0.3555592864017765,(0.4174711352714038+0j),(0.15062300501750533+0j),(-0.2536111252640173+0j),1,2,0.6931471805599453,3,0.7443334206554146,0.8955555555555555,0.6987577871732729,0.25,0.99,0.9887,0.9995937445921812,0.0069472024784704
43,graph_43,100,7.751045117971802,1,-2.5573424977829644,0.4694949494949495,3.713572066704308,0.6,-0.59106774,0.3155669788270678,(0.46854990117629536+0j),(0.24850618025445292+0j),(-0.3950664469959906+0j),1,2,0.6931471805599453,3,0.6476641409858973,0.8955659276546091,0.7375215510575931,0.2243,0.99,0.982,0.99900811868502,0.0186134094658854
44,graph_44,100,7.802618063442671,1,-2.5507108594508057,0.4943434343434343,3.784189633918261,0.57,-0.58865852,0.3572700610088481,(0.4672151791825348+0j),(0.21371898607015163+0j),(-0.3615485133022938+0j),1,2,0.6931471805599453,3,0.6502123708364964,0.8964187327823692,0.7417245590433189,0.2528,0.99,0.99,0.9999730049701874,0.0006181118401921
45,graph_45,100,7.840312983320164,1,-2.545891431080753,0.5133333333333333,3.828641396489095,0.55,-0.55312765,0.3000237550416791,(0.4418821291879568+0j),(0.22762040398633634+0j),(-0.389400701943998+0j),1,2,0.6931471805599453,3,0.6929261217814809,0.8975069252077562,0.7103502398717125,0.2538,0.99,0.9877,0.99965431605096,0.0081102173776321
46,graph_46,100,7.919719760924575,1,-2.53581436450942,0.5557575757575758,3.8918202981106265,0.52,-0.54750708,0.333613916577991,(0.43869836167063525+0j),(0.19644925053536552+0j),(-0.3282107285922723+0j),1,2,0.6931471805599453,3,0.7002671039060641,0.8990825688073395,0.7132859193305459,0.24,0.99,0.9712,0.9949040304243724,0.0491850556448594
47,graph_47,100,7.930565854233965,1,-2.534445796741545,0.5618181818181818,3.7612001156935615,0.58,-0.5976095,0.4378521276737015,(0.47260382828838204+0j),(0.15384800915308858+0j),(-0.22311250211762693+0j),1,2,0.6931471805599453,3,0.6637395818890481,0.9002375296912114,0.7569219691036495,0.2629,0.99,0.99,1.0000000018635395,0.0
48,graph_48,100,7.987864096085687,1,-2.5272467840888075,0.5949494949494949,3.828641396489095,0.55,-0.55647535,0.371783708591479,(0.4459997348590355+0j),(0.17417794052884972+0j),(-0.2261250571885186+0j),1,2,0.6931471805599453,3,0.7053212994334197,0.9003741814780168,0.7259749866240531,0.2519,0.9899,0.9716,0.9989708421987492,0.0187418088725648
49,graph_49,100,8.014004994779459,1,-2.5239795505176,0.6107070707070708,3.8918202981106265,0.52,-0.55578775,0.4113600536191153,(0.4446512205781512+0j),(0.13853159471975612+0j),(-0.2605899032387452+0j),1,2,0.6931471805599453,3,0.707031534815895,0.9018627896410722,0.7280850086831387,0.2482,0.99,0.9802,0.9998087319121096,0.0050714379564918
50,graph_50,100,8.085486772102845,1,-2.515099487955937,0.655959595959596,4.007333185232471,0.45,-0.51647637,0.3782201294962306,(0.41780473599407425+0j),(0.13138257096968115+0j),(-0.2604984177289872+0j),1,2,0.6931471805599453,3,0.7461595903563046,0.7640597539543058,0.7009628648161442,0.2589,0.99,0.9894,0.9993649361694522,0.0043448777358003
51,graph_51,100,8.098946748943339,1,-2.5134361637591103,0.6648484848484848,4.02535169073515,0.45,-0.51097065,0.3698326516471637,(0.4140475278658503+0j),(0.13374070305702948+0j),(-0.25007409097822136+0j),1,2,0.6931471805599453,3,0.7519296637560905,0.7735191637630662,0.697660040244487,0.2569,0.99,0.9873,0.9995761355457748,0.0095315201403343
52,graph_52,100,8.15478757276852,1,-2.506564998964563,0.703030303030303,4.143134726391533,0.36,-0.46632193,0.3353572083466241,(0.3828573975016382+0j),(0.12320094087270145+0j),(-0.285557648689195+0j),1,2,0.6931471805599453,3,0.7924498995957945,0.7754749568221071,0.6655172466692357,0.2546,0.9898,0.989,0.9998808210678988,0.0011105891162963
53,graph_53,100,8.080546965824498,1,-2.515710621956048,0.6527272727272727,4.007333185232471,0.46,-0.51939456,0.3808369965978804,(0.4197112179483228+0j),(0.13162905320781987+0j),(-0.26866309948954514+0j),1,2,0.6931471805599453,3,0.7438934673532985,0.7806167400881058,0.7026450209425568,0.2543,0.99,0.9728,0.9971368466298453,0.0376580284635884
54,graph_54,100,8.11701408773731,1,-2.5112078226263144,0.676969696969697,4.060443010546419,0.43,-0.5085239,0.3826842932359251,(0.41239569084858296+0j),(0.12022244807001692+0j),(-0.24103861184824782+0j),1,2,0.6931471805599453,3,0.7582662306457095,0.7902397260273972,0.6971794309553814,0.2504,0.99,0.9714,0.99482748761317,0.0540634940187577
55,graph_55,100,8.118207049405783,1,-2.511060862919324,0.6777777777777778,4.060443010546419,0.43,-0.4959222,0.352320301424351,(0.4033593743313082+0j),(0.13498919802764217+0j),(-0.28004248310871727+0j),1,2,0.6931471805599453,3,0.7668217672085419,0.7938234014789038,0.6853205789093616,0.2375,0.9898,0.9725,0.9919680165768672,0.0639287782871332
56,graph_56,100,8.12533508671429,1,-2.5101832171809364,0.6826262626262626,4.02535169073515,0.43,-0.4951774,0.3373937104798004,(0.4031652629157473+0j),(0.14769602384682343+0j),(-0.2468654902712296+0j),1,2,0.6931471805599453,3,0.7663412014265346,0.7947277441659464,0.6848218353343558,0.2401,0.99,0.9892,0.9992502282361472,0.0116818200840803
57,graph_57,100,8.098034756176071,1,-2.5135487764416578,0.6642424242424242,4.007333185232471,0.46,-0.50990592,0.359889967298723,(0.4132151650567254+0j),(0.14130881687864133+0j),(-0.2611692763857366+0j),1,2,0.6931471805599453,3,0.7524460263647418,0.798951048951049,0.695863349673172,0.2516,0.99,0.9819,0.9995954133505722,0.0070334544682192
58,graph_58,100,8.14002395246292,1,-2.50837706341496,0.6927272727272727,4.060443010546419,0.43,-0.47803397,0.3255091364553415,(0.3913412553572876+0j),(0.14276091482196093+0j),(-0.24846509753992094+0j),1,2,0.6931471805599453,3,0.7787631042323219,0.8245462402765773,0.6749056186034048,0.2402,0.99,0.9743,0.9960274988597256,0.0489437901098412
59,graph_59,100,8.025843344150903,1,-2.5225034328797187,0.617979797979798,3.871201010907891,0.47,-0.56543936,0.4535087535187643,(0.45093605248814544+0j),(0.10999468887506267+0j),(-0.22616912343304077+0j),1,2,0.6931471805599453,3,0.7051195696296263,0.8267611874169252,0.7378229484555495,0.2531,0.99,0.9896,0.9996537885745348,0.0094175751178452
60,graph_60,100,8.187021067343505,1,-2.502620082329288,0.7260606060606061,4.0943445622221,0.41,-0.44470556,0.2801156402020544,(0.3682503691822073+0j),(0.15279678198971058+0j),(-0.2513530326930785+0j),1,2,0.6931471805599453,3,0.8070547742725622,0.8296232876712328,0.6510852969480083,0.2527,0.9879,0.9752,0.9746057508202242,0.1125541864931056
61,graph_61,100,7.9391588179567965,1,-2.533362858664153,0.5666666666666667,3.7612001156935615,0.57,-0.60801086,0.4595722404460831,(0.47849129661826095+0j),(0.14329120558345923+0j),(-0.1895231711065226+0j),1,2,0.6931471805599453,3,0.6626756187387278,0.8301535597952536,0.7661319098855032,0.2675,0.99,0.99,0.999999996636186,0.0
62,graph_62,100,8.20303024171486,1,-2.500666558309047,0.7377777777777778,4.110873864173311,0.4,-0.43184402,0.2685258094378926,(0.35961421059172294+0j),(0.1520777457538526+0j),(-0.24137782551359577+0j),1,2,0.6931471805599453,3,0.8161060415679651,0.8390658174097665,0.6448521519011101,0.2529,0.99,0.9831,0.9998989134875093,0.0023856166904062
